DENOM_CIA,CNPJ_CIA,ANO,ROA,LC,CTPT,ME,ML,setor_economico,ano_fator
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2016,-0.04107222942221463,1.8996100866663261,1.02100112283231,8.565432768490629e-05,-inf,Tecnologia da Informação,5
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2017,0.018441132557563404,2.0050283164578686,1.0325021327776458,0.020646281757590878,inf,Tecnologia da Informação,6
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2018,0.2259473464069595,2.149857433808554,1.054642509081244,0.1088855653243504,inf,Tecnologia da Informação,7
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2019,0.2953067364647616,1.8740834615732778,0.9531510129257936,0.1210028843808148,inf,Tecnologia da Informação,8
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2020,0.3944911268926838,2.0559617993762442,1.6348263646866734,0.14657823839038217,inf,Tecnologia da Informação,9
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2021,0.532988324853743,1.8872325225378466,1.9040742390747014,0.14633752539777187,inf,Tecnologia da Informação,10
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2022,1.0599326074773798,1.9258199971399228,1.2935795291617234,0.1905517789656509,inf,Tecnologia da Informação,11
C&A MODAS S.A.,45.242.914/0001-05,2012,,,,,,Consumo Cíclico,1
C&A MODAS S.A.,45.242.914/0001-05,2013,,,,,,Consumo Cíclico,2
C&A MODAS S.A.,45.242.914/0001-05,2014,,,,,,Consumo Cíclico,3
C&A MODAS S.A.,45.242.914/0001-05,2015,,,,,,Consumo Cíclico,4
C&A MODAS S.A.,45.242.914/0001-05,2016,,,,,,Consumo Cíclico,5
C&A MODAS S.A.,45.242.914/0001-05,2017,,,,,,Consumo Cíclico,6
C&A MODAS S.A.,45.242.914/0001-05,2018,14.719917531296653,1.2545621084437861,2.1194756416591707,0.10867322447525918,0.4521052645282911,Consumo Cíclico,7
C&A MODAS S.A.,45.242.914/0001-05,2019,71.59568183592685,1.7129886349943493,1.2036640786692803,0.29041227766114125,1.75007742167807,Consumo Cíclico,8
C&A MODAS S.A.,45.242.914/0001-05,2020,-8.136108567537741,1.5632459050029066,1.7533701220430917,0.0882903527267013,-0.23586299606072553,Consumo Cíclico,9
C&A MODAS S.A.,45.242.914/0001-05,2021,9.596805197184159,1.6270428623778754,1.8957061564756568,0.06587220962488394,0.26953170761279266,Consumo Cíclico,10
C&A MODAS S.A.,45.242.914/0001-05,2022,0.02478131016903604,1.2917311075184572,2.209654969208678,0.15278779988841362,0.00043208296826926536,Consumo Cíclico,11
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2012,,,,,,Consumo não Cíclico,1
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2013,,,,,,Consumo não Cíclico,2
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2014,,,,,,Consumo não Cíclico,3
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2015,,,,,,Consumo não Cíclico,4
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2016,,,,,,Consumo não Cíclico,5
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2017,,1.6873832309133283,1.8151490053449526,0.11055393079250485,,Consumo não Cíclico,6
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2018,,3.4725107837995957,1.0763160885993441,0.10503823767837459,,Consumo não Cíclico,7
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2019,,2.2422566161952218,1.0453779536815706,0.10179296983990777,,Consumo não Cíclico,8
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2020,,2.169097097540971,1.1381029905235773,0.08185875311705909,,Consumo não Cíclico,9
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2021,,2.3762965970671375,1.276652559079827,0.10541363697915572,,Consumo não Cíclico,10
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2022,,2.4579788839533623,1.7547645867438046,0.08981810377385173,,Consumo não Cíclico,11
CCR S.A.,02.846.056/0001-97,2012,,0.42836975594406695,3.2547333219919983,0.5266742468138935,,Bens Industriais,1
CCR S.A.,02.846.056/0001-97,2013,,0.5453532395043001,3.026063672755535,0.546846053840086,,Bens Industriais,2
CCR S.A.,02.846.056/0001-97,2014,,0.5607063841608532,3.6926911326399856,0.4809450718745514,,Bens Industriais,3
CCR S.A.,02.846.056/0001-97,2015,,0.4961022216526398,4.553729824870554,0.4189230516112711,,Bens Industriais,4
CCR S.A.,02.846.056/0001-97,2016,,0.5914653349780632,4.924939600515287,0.526393030378848,,Bens Industriais,5
CCR S.A.,02.846.056/0001-97,2017,,1.0866915220499906,2.6046392753466696,0.47839687862803104,,Bens Industriais,6
CCR S.A.,02.846.056/0001-97,2018,,0.9377125355841336,2.654330612112276,0.39294271355728816,,Bens Industriais,7
CCR S.A.,02.846.056/0001-97,2019,,1.0939697894316391,2.941148458700043,0.518320457234106,,Bens Industriais,8
CCR S.A.,02.846.056/0001-97,2020,8.456960471397004,1.0660882984713562,3.212798821929423,0.4505663594041345,0.18253019454230204,Bens Industriais,9
CCR S.A.,02.846.056/0001-97,2021,27.85253984547572,1.3514687511586951,3.8280889117186954,0.5550186957188956,1.1054414720996768,Bens Industriais,10
CCR S.A.,02.846.056/0001-97,2022,136.835327734543,1.1722586989189376,3.2754266139434565,0.6175209995823622,4.275265822476463,Bens Industriais,11
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2012,,1.4373760257289168,1.5593647487619497,-0.1561355295490176,,Utilidade Pública,1
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2013,,1.5207410227353695,1.2802420666392613,-0.13091785864522815,,Utilidade Pública,2
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2014,,1.58427610069442,1.5441603032621793,-0.005928711046183262,,Utilidade Pública,3
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2015,,1.0476074731625593,2.585246701531715,-0.3283922243560817,,Utilidade Pública,4
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2016,,0.9400787642054806,2.8692774641383156,0.32588584018203604,,Utilidade Pública,5
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2017,,1.0927773555244118,3.045967593217637,0.17805989878979905,,Utilidade Pública,6
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2018,,1.2825936424054218,2.2353796039875626,0.8064276115545213,,Utilidade Pública,7
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2019,,1.588203934486923,1.4857320234631002,0.3699500824637166,,Utilidade Pública,8
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2020,,1.7118039401871192,1.4266211383355525,0.3606250343657968,,Utilidade Pública,9
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2021,,1.6641283316275441,1.4641591601549628,0.4022771440665749,,Utilidade Pública,10
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2022,,1.876758054460828,1.4337636823710957,0.31398276815211074,,Utilidade Pública,11
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2012,,1.025719230243976,1.8247603615357906,-0.07333340080357052,,Utilidade Pública,1
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2013,,1.1222865800517545,1.6329183863853487,0.07269182988098007,,Utilidade Pública,2
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2014,,2.9477246767565286,1.6333422660017802,0.16092681632783098,,Utilidade Pública,3
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2015,,1.0737225626647615,2.5909684240050916,0.05197244742847279,,Utilidade Pública,4
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2016,,0.9245752780142426,3.1567281340640885,0.0539122634127496,,Utilidade Pública,5
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2017,,0.8631389403314309,3.9180681323477207,0.07378728810989905,,Utilidade Pública,6
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2018,,0.9807257436283757,4.472255971604615,0.07966501333934543,,Utilidade Pública,7
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2019,,0.9713233567712517,5.750120813801769,0.0904225584397228,,Utilidade Pública,8
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2020,,1.1229747524389848,4.374900863732603,0.10414157833542168,,Utilidade Pública,9
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2021,,1.1473016731929602,3.561832004574709,0.09196935163183163,,Utilidade Pública,10
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2022,,0.9790273589397402,3.0330756776554746,0.10710394024858669,,Utilidade Pública,11
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2012,,,,,,Saúde,1
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2013,,,,,,Saúde,2
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2014,,,,,,Saúde,3
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2015,,1.154826529466191,1.0959781718963164,0.2055400878135791,,Saúde,4
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2016,,1.2220827081979044,0.7874820019225454,0.16288374830525398,,Saúde,5
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2017,0.38218176711033514,1.109102810914424,0.7988381869481427,0.1385613929617136,0.00295893268226035,Saúde,6
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2018,1.363756696665294,1.0389904739625977,0.6999350625369313,0.20420031980150763,0.0110586882953673,Saúde,7
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2019,,,,,,Saúde,8
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2020,,,,,,Saúde,9
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2021,,,,,,Saúde,10
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2022,,,,,,Saúde,11
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,2012,8.083671645384195,1.2361302902755946,2.1980837284154946,0.07272175153704621,0.2005021760848089,Consumo não Cíclico,1
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,2013,9.949447766373714,1.0938696345106735,1.9899669319390771,0.06606005009989388,0.23206075633277365,Consumo não Cíclico,2
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,2014,10.218788915586765,1.011950687688695,2.141831238779174,0.07531476535673406,0.23792805758507887,Consumo não Cíclico,3
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,2015,-1.2728575938914641,0.9876152415621414,2.538121629718394,0.040811904073967065,-0.032551526648908785,Consumo não Cíclico,4
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,2016,-4.381848445301031,1.1475237473714741,2.5895054378026514,0.039031215323008635,-0.10764233573064286,Consumo não Cíclico,5
