"","DENOM_CIA","CNPJ_CIA","ano","ROA","margem_ebitda","margem_liquida","liquidez_corrente","cap_terc_patrimo_liquido","setor_economico_Bens Industriais","setor_economico_Comunicações","setor_economico_Consumo Cíclico","setor_economico_Consumo não Cíclico","setor_economico_Materiais Básicos","setor_economico_Petróleo, Gás e Biocombustíveis","setor_economico_Saúde","setor_economico_Tecnologia da Informação","setor_economico_Utilidade Pública"
"866","GRUPO CASAS BAHIA S.A.","33.041.260/0652-90","2021",-0.840407470288625,0.0210362794912457,-0.00961196155215379,0.988595598864914,5.26929217668973,"0","0","1","0","0","0","0","0","0"
"867","GRUPO CASAS BAHIA S.A.","33.041.260/0652-90","2022",-0.961376286051611,0.0737588193410577,-0.0110686775843097,0.866987341772152,5.73239969719909,"0","0","1","0","0","0","0","0","0"
"868","VALID SOLUÇÕES S.A.","33.113.309/0001-47","2012",9.27573176881076,0.212788070926511,0.109726518691464,1.56267105123581,1.16330015279569,"1","0","0","0","0","0","0","0","0"
"869","VALID SOLUÇÕES S.A.","33.113.309/0001-47","2013",7.82015693683309,0.156710854201561,0.078066063428517,2.89712119231272,1.15827184573206,"1","0","0","0","0","0","0","0","0"
"870","VALID SOLUÇÕES S.A.","33.113.309/0001-47","2014",8.49720802274933,0.182858611047671,0.0849824390304123,2.05022045237762,1.19488587969744,"1","0","0","0","0","0","0","0","0"
"871","VALID SOLUÇÕES S.A.","33.113.309/0001-47","2015",6.17269235924218,0.171785634237548,0.0812858379132372,1.99321544172778,0.999802453289014,"1","0","0","0","0","0","0","0","0"
"872","VALID SOLUÇÕES S.A.","33.113.309/0001-47","2016",4.26062215350001,0.130720770368652,0.0512776633697828,1.65887557596911,1.09111223101346,"1","0","0","0","0","0","0","0","0"
"873","VALID SOLUÇÕES S.A.","33.113.309/0001-47","2017",1.34762946258432,0.131251452866164,0.0176300148494037,1.91806176051843,1.07911112905586,"1","0","0","0","0","0","0","0","0"
"874","VALID SOLUÇÕES S.A.","33.113.309/0001-47","2018",4.4533758981577,0.15553718131455,0.0577047267158389,2.06624141736408,1.06463636589146,"1","0","0","0","0","0","0","0","0"
"875","VALID SOLUÇÕES S.A.","33.113.309/0001-47","2019",2.13389865639153,0.132332683586642,0.0267639527042842,1.71268493723055,1.25443220747878,"1","0","0","0","0","0","0","0","0"
"876","VALID SOLUÇÕES S.A.","33.113.309/0001-47","2020",-7.02822316993432,0.0220680073970859,-0.103988774416727,1.19611159389999,1.57863346802606,"1","0","0","0","0","0","0","0","0"
"877","VALID SOLUÇÕES S.A.","33.113.309/0001-47","2021",1.86962740772998,0.131461723629789,0.0263498515241804,1.55293524115424,1.37100754213846,"1","0","0","0","0","0","0","0","0"
"878","VALID SOLUÇÕES S.A.","33.113.309/0001-47","2022",1.37056662828144,0.224523088563224,0.0194223057224052,1.86797082379211,1.09271887952541,"1","0","0","0","0","0","0","0","0"
"879","WILSON SONS S.A.","33.130.691/0001-05","2020",2.3944146043882,0.359970213752676,0.0668433572757921,1.07016832043533,1.71397117093962,"1","0","0","0","0","0","0","0","0"
"880","WILSON SONS S.A.","33.130.691/0001-05","2021",3.90883444904596,0.371171942030612,0.104623103125007,1.18501356575343,1.430476513156,"1","0","0","0","0","0","0","0","0"
"881","WILSON SONS S.A.","33.130.691/0001-05","2022",5.91348542968336,0.382475047229358,0.149174344555111,1.08278278489562,1.44031284489924,"1","0","0","0","0","0","0","0","0"
"882","ULTRAPAR PARTICIPACOES S.A.","33.256.439/0001-39","2012",6.65273849381615,0.0448285760619401,0.0188775013620324,1.91403170383299,1.54331722668681,"0","0","0","0","0","1","0","0","0"
"883","ULTRAPAR PARTICIPACOES S.A.","33.256.439/0001-39","2013",7.50196674979371,0.0478825930568118,0.0201625868067549,2.0996036118552,1.50173059375098,"0","0","0","0","0","1","0","0","0"
"884","ULTRAPAR PARTICIPACOES S.A.","33.256.439/0001-39","2014",6.42293872881959,0.0466210155151969,0.0184718243680811,1.66939917590787,1.52121173686469,"0","0","0","0","0","1","0","0","0"
"885","ULTRAPAR PARTICIPACOES S.A.","33.256.439/0001-39","2015",7.21629525906383,0.0522540305650073,0.0199982356814939,2.58553040897733,1.62925881936447,"0","0","0","0","0","1","0","0","0"
"886","ULTRAPAR PARTICIPACOES S.A.","33.256.439/0001-39","2016",6.50099111453095,0.0545127720072233,0.020304563671808,2.37140952362207,1.82286688949237,"0","0","0","0","0","1","0","0","0"
"887","ULTRAPAR PARTICIPACOES S.A.","33.256.439/0001-39","2017",5.5534584257723,0.0507895879959737,0.0196715249742705,2.16728215103875,1.91542143717739,"0","0","0","0","0","1","0","0","0"
"888","ULTRAPAR PARTICIPACOES S.A.","33.256.439/0001-39","2018",3.71259823350594,0.0297367583135779,0.0124845113700048,2.55834366189359,2.11217395377095,"0","0","0","0","0","1","0","0","0"
"889","ULTRAPAR PARTICIPACOES S.A.","33.256.439/0001-39","2019",1.29167463790899,0.0272471128264667,0.00451235316366357,2.89852839298188,2.17182683582143,"0","0","0","0","0","1","0","0","0"
"890","ULTRAPAR PARTICIPACOES S.A.","33.256.439/0001-39","2020",2.55915270116586,0.0373653350984825,0.0114190597759248,1.89258434378429,2.6578398256757,"0","0","0","0","0","1","0","0","0"
"891","ULTRAPAR PARTICIPACOES S.A.","33.256.439/0001-39","2021",2.26575214371917,0.0244522419277175,0.00805481735358681,1.97972513158384,2.72618805185477,"0","0","0","0","0","1","0","0","0"
"892","ULTRAPAR PARTICIPACOES S.A.","33.256.439/0001-39","2022",5.04944663570319,0.0304215677453113,0.0128107546262426,1.45419344690987,1.99310872932068,"0","0","0","0","0","1","0","0","0"
"893","RAÍZEN S.A.","33.453.598/0001-23","2020",7.19987106001628,0.0457472500845121,0.0208129499717722,1.11803793086381,6.02518060436917,"0","0","0","0","0","1","0","0","0"
"894","RAÍZEN S.A.","33.453.598/0001-23","2021",3.31084013256434,0.0320005261738675,0.0116237810770462,1.11830749428658,4.59590680094021,"0","0","0","0","0","1","0","0","0"
"895","RAÍZEN S.A.","33.453.598/0001-23","2022",3.23841172353471,0.0655609309388681,0.0169894136072887,1.16405045259325,3.50805331510423,"0","0","0","0","0","1","0","0","0"
"896","VALE S.A.","33.592.510/0001-54","2012",3.45904270471814,0.250168412473668,0.0987358322478517,1.79363731089611,0.715068677884289,"0","0","0","0","1","0","0","0","0"
"897","VALE S.A.","33.592.510/0001-54","2013",-0.0883800620590678,0.417678280348851,-0.00254177399811628,2.5360375419855,0.918724342068823,"0","0","0","0","1","0","0","0","0"
"898","VALE S.A.","33.592.510/0001-54","2014",0.0709686416129879,0.313590367888988,0.00248755689124672,1.8848713622691,1.06826320326752,"0","0","0","0","1","0","0","0","0"
"899","VALE S.A.","33.592.510/0001-54","2015",-13.3111553199327,-0.17366397321406,-0.537977321514554,1.46708934953115,1.4784855198613,"0","0","0","0","1","0","0","0","0"
"900","VALE S.A.","33.592.510/0001-54","2016",4.12043832415802,0.392880837334323,0.140505520342192,2.00896480495211,1.41355240712314,"0","0","0","0","1","0","0","0","0"
"901","VALE S.A.","33.592.510/0001-54","2017",5.38560486540458,0.427302791797245,0.162809018706018,1.44613251226558,1.21528834802931,"0","0","0","0","1","0","0","0","0"
"902","VALE S.A.","33.592.510/0001-54","2018",7.54247844514144,0.41205674383268,0.191650571834566,1.66840326942887,0.967472091465827,"0","0","0","0","1","0","0","0","0"
"903","VALE S.A.","33.592.510/0001-54","2019",-2.35237706175866,0.114306492399172,-0.0585040676925548,1.2310143217772,1.35235030207219,"0","0","0","0","1","0","0","0","0"
"904","VALE S.A.","33.592.510/0001-54","2020",5.20828357563327,0.329675553289031,0.119419216416092,1.67206392509037,1.64180410235524,"0","0","0","0","1","0","0","0","0"
"905","VALE S.A.","33.592.510/0001-54","2021",24.3109983811768,0.537312110764367,0.413400607786757,1.47145518428561,1.53289894345827,"0","0","0","0","1","0","0","0","0"
"906","VALE S.A.","33.592.510/0001-54","2022",21.2482934005607,0.471118017906652,0.425313896197927,1.1177046828003,1.32632610547272,"0","0","0","0","1","0","0","0","0"
"907","GERDAU S.A.","33.611.500/0001-19","2012",2.81814089868227,0.109939984731582,0.039393741212208,2.09766269019435,0.843645774796837,"0","0","0","0","1","0","0","0","0"
"908","GERDAU S.A.","33.611.500/0001-19","2013",2.90938905135168,0.120007765589962,0.0424880322088856,2.51183520506092,0.818040716526471,"0","0","0","0","1","0","0","0","0"
"909","GERDAU S.A.","33.611.500/0001-19","2014",2.3609105183771,0.120489379826546,0.0349823988381233,2.66091365320793,0.895751418438159,"0","0","0","0","1","0","0","0","0"
"910","GERDAU S.A.","33.611.500/0001-19","2015",-6.55682299786707,-0.01394184713556,-0.105457896437598,2.82047698908983,1.19248887321744,"0","0","0","0","1","0","0","0","0"
"911","GERDAU S.A.","33.611.500/0001-19","2016",-5.28218459251345,0.0238925676252263,-0.0766481069749183,2.06422564773754,1.25070739425194,"0","0","0","0","1","0","0","0","0"
"912","GERDAU S.A.","33.611.500/0001-19","2017",-0.673270663426674,0.0864796562313512,-0.00917358727820448,2.33106472287182,1.10520989400618,"0","0","0","0","1","0","0","0","0"
"913","GERDAU S.A.","33.611.500/0001-19","2018",4.53653533356361,0.128663500050845,0.0503987935045539,2.05815631308241,0.977018279071735,"0","0","0","0","1","0","0","0","0"
"914","GERDAU S.A.","33.611.500/0001-19","2019",2.25337050906645,0.132636153608073,0.0306953559945122,2.45614144020024,0.987366783366522,"0","0","0","0","1","0","0","0","0"
"915","GERDAU S.A.","33.611.500/0001-19","2020",3.7831751651763,0.174284584787727,0.0545035370694754,2.03877037587844,1.03064444473755,"0","0","0","0","1","0","0","0","0"
"916","GERDAU S.A.","33.611.500/0001-19","2021",21.078398121521,0.300451932649096,0.198594957097562,2.32534797426254,0.724010139376843,"0","0","0","0","1","0","0","0","0"
"917","GERDAU S.A.","33.611.500/0001-19","2022",15.5552326348725,0.250578063614603,0.139294310879419,2.32180010653232,0.59398557952359,"0","0","0","0","1","0","0","0","0"
"918","VIVARA PARTICIPAÇÕES S.A.","33.839.910/0001-11","2019",13.7253188254356,0.429598654630303,0.344114590234731,2.87519084872643,0.724774654385621,"0","0","1","0","0","0","0","0","0"
"919","VIVARA PARTICIPAÇÕES S.A.","33.839.910/0001-11","2020",6.85160620069284,0.251398143178947,0.140014818675814,2.4145365480852,0.827350333011101,"0","0","1","0","0","0","0","0","0"
"920","VIVARA PARTICIPAÇÕES S.A.","33.839.910/0001-11","2021",11.6421818090558,0.249945272798863,0.20355492404721,2.34796008915772,0.84089258005681,"0","0","1","0","0","0","0","0","0"
"921","VIVARA PARTICIPAÇÕES S.A.","33.839.910/0001-11","2022",12.3067240664077,0.265934889412955,0.195719232742769,2.42480403063992,0.768549735002874,"0","0","1","0","0","0","0","0","0"
"922","QUALITY SOFTWARE S.A.","35.791.391/0001-94","2015",17.5287031741905,0.221161099222913,0.116638492089292,0.943986360772704,2.58483672516163,"0","0","0","0","0","0","0","1","0"
"923","QUALITY SOFTWARE S.A.","35.791.391/0001-94","2016",6.69117392783013,0.14501432943195,0.055221028924988,1.32011370576336,1.17244814145594,"0","0","0","0","0","0","0","1","0"
"924","QUALITY SOFTWARE S.A.","35.791.391/0001-94","2017",-5.08894904902506,0.00951735823130003,-0.051173546244109,1.03078996179947,1.62244412984881,"0","0","0","0","0","0","0","1","0"
"925","QUALITY SOFTWARE S.A.","35.791.391/0001-94","2018",3.22943710803504,0.0888539712599333,0.0268340215232731,0.857298552309088,1.61893166015044,"0","0","0","0","0","0","0","1","0"
"926","QUALITY SOFTWARE S.A.","35.791.391/0001-94","2019",2.03291045605088,0.0909181990436498,0.0171066891735714,1.26194533714978,1.50622522424919,"0","0","0","0","0","0","0","1","0"
"927","QUALITY SOFTWARE S.A.","35.791.391/0001-94","2020",8.7849329451856,0.173309933396229,0.0779391708255737,1.17074101295634,1.27614925991648,"0","0","0","0","0","0","0","1","0"
"928","QUALITY SOFTWARE S.A.","35.791.391/0001-94","2021",8.93680831299822,0.142295141649925,0.0737767849674752,1.25226672917597,1.04763126278373,"0","0","0","0","0","0","0","1","0"
"929","QUALITY SOFTWARE S.A.","35.791.391/0001-94","2022",5.76598594643114,0.575301663602245,0.197403525015459,1.6972231490772,2.22850969538299,"0","0","0","0","0","0","0","1","0"
"930","BRQ SOLUCOES EM INFORMATICA S.A.","36.542.025/0001-64","2014",0.578797346245286,0.024526219383322,0.00218397012892469,1.66759338826265,1.1207417673068,"0","0","0","0","0","0","0","1","0"
"931","BRQ SOLUCOES EM INFORMATICA S.A.","36.542.025/0001-64","2015",4.07997378734988,0.0376768152958864,0.0151865898307311,1.65889407061959,1.01913510350004,"0","0","0","0","0","0","0","1","0"
"932","BRQ SOLUCOES EM INFORMATICA S.A.","36.542.025/0001-64","2016",-2.89520072980184,8.56543276849063e-05,-0.0120515639052663,1.89961008666633,1.02100112283231,"0","0","0","0","0","0","0","1","0"
"933","BRQ SOLUCOES EM INFORMATICA S.A.","36.542.025/0001-64","2017",1.43673020023395,0.0206462817575909,0.00676544825954955,2.00502831645787,1.03250213277765,"0","0","0","0","0","0","0","1","0"
"934","BRQ SOLUCOES EM INFORMATICA S.A.","36.542.025/0001-64","2018",12.951284456087,0.10888556532435,0.0671707923905903,2.14985743380855,1.05464250908124,"0","0","0","0","0","0","0","1","0"
"935","BRQ SOLUCOES EM INFORMATICA S.A.","36.542.025/0001-64","2019",14.2912554411068,0.121002884380815,0.0713776625513616,1.87408346157328,0.953151012925794,"0","0","0","0","0","0","0","1","0"
"936","BRQ SOLUCOES EM INFORMATICA S.A.","36.542.025/0001-64","2020",16.1512313914216,0.146578238390382,0.0867587286261563,2.05596179937624,1.63482636468667,"0","0","0","0","0","0","0","1","0"
"937","BRQ SOLUCOES EM INFORMATICA S.A.","36.542.025/0001-64","2021",11.6533377328945,0.146337525397772,0.0643612710156071,1.88723252253785,1.9040742390747,"0","0","0","0","0","0","0","1","0"
"938","BRQ SOLUCOES EM INFORMATICA S.A.","36.542.025/0001-64","2022",20.9482251421847,0.190551778965651,0.113035783023997,1.92581999713992,1.29357952916172,"0","0","0","0","0","0","0","1","0"
"939","AES BRASIL ENERGIA S.A.","37.663.076/0001-07","2021",3.58401323647967,0.287338025208042,0.217167064533141,1.29020835194308,1.93638002337989,"0","0","0","0","0","0","0","0","1"
"940","AES BRASIL ENERGIA S.A.","37.663.076/0001-07","2022",1.69099650409672,0.426415709773126,0.112527446726023,2.59658154490696,2.39668861161919,"0","0","0","0","0","0","0","0","1"
"941","INFRACOMMERCE CXAAS S.A.","38.456.921/0001-36","2020",-1.55238036407525,0.0835703356461368,-0.0276943030436607,0.967080802426329,6.1300650494647,"0","0","0","0","0","0","0","1","0"
"942","INFRACOMMERCE CXAAS S.A.","38.456.921/0001-36","2021",-1.41471889939592,0.0401410450586899,-0.0924555092767891,0.995666791858261,1.14730387411366,"0","0","0","0","0","0","0","1","0"
"943","INFRACOMMERCE CXAAS S.A.","38.456.921/0001-36","2022",-8.25462630336287,0.0637528736083545,-0.297249750645405,0.991893936306518,1.22371243445776,"0","0","0","0","0","0","0","1","0"
"944","TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.","40.337.136/0001-06","2021",3.77191912157852,0.774137550711155,0.364679141051339,1.10873331055044,0.448259068131666,"0","0","0","1","0","0","0","0","0"
"945","TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.","40.337.136/0001-06","2022",14.0719766916985,0.651587710896633,1.44370651819263,0.5130476867765,0.240256815457787,"0","0","0","1","0","0","0","0","0"
"946","BRASKEM S.A.","42.150.391/0001-70","2012",-1.79358801122682,0.0977765939991604,-0.0207894784044455,1.00282065671999,3.751215171172,"0","0","0","0","1","0","0","0","0"
"947","BRASKEM S.A.","42.150.391/0001-70","2013",1.04876748753358,0.117062941227728,0.0123759900355118,1.10315171218762,5.29396964121076,"0","0","0","0","1","0","0","0","0"
"948","BRASKEM S.A.","42.150.391/0001-70","2014",1.4695978699743,0.122211606519195,0.0157783854838706,1.04813554955759,7.38459728383961,"0","0","0","0","1","0","0","0","0"
"949","BRASKEM S.A.","42.150.391/0001-70","2015",4.83441868349272,0.193877731436477,0.0613070288524018,1.04892979229574,43.8238027496223,"0","0","0","0","1","0","0","0","0"
"950","BRASKEM S.A.","42.150.391/0001-70","2016",-1.40712264407537,0.181150326741438,-0.0152986988835261,0.705618342528381,29.1165513073092,"0","0","0","0","1","0","0","0","0"
"951","BRASKEM S.A.","42.150.391/0001-70","2017",7.74878307810703,0.249447195054124,0.0839072504891029,0.940149438815425,8.37403674642157,"0","0","0","0","1","0","0","0","0"
"952","BRASKEM S.A.","42.150.391/0001-70","2018",4.91132696563647,0.194733553349934,0.0501244261495363,0.925062586168186,9.01379269510907,"0","0","0","0","1","0","0","0","0"
"953","BRASKEM S.A.","42.150.391/0001-70","2019",-4.25218545214429,0.0683380372404191,-0.0553665487942565,1.44236083018421,16.2710049874439,"0","0","0","0","1","0","0","0","0"
"954","BRASKEM S.A.","42.150.391/0001-70","2020",-8.14938037381872,0.0679185461667184,-0.119830668118305,1.20442577341443,-23.2639385100496,"0","0","0","0","1","0","0","0","0"
"955","BRASKEM S.A.","42.150.391/0001-70","2021",15.0831473294346,0.286124709954398,0.132180766216956,1.55966456140334,13.9205245535498,"0","0","0","0","1","0","0","0","0"
"956","BRASKEM S.A.","42.150.391/0001-70","2022",-0.931745190834843,0.0932998839900221,-0.0084997625966641,1.4247386433556,13.4148215428496,"0","0","0","0","1","0","0","0","0"
"957","LOG-IN LOGISTICA INTERMODAL S.A.","42.278.291/0001-24","2012",-1.3124310856126,0.154765535248042,-0.0345914708442124,1.17774424409643,2.57076935557203,"1","0","0","0","0","0","0","0","0"
"958","LOG-IN LOGISTICA INTERMODAL S.A.","42.278.291/0001-24","2013",0.318793681215057,0.188067356880199,0.00810073680068388,1.34387688109534,2.7028402871025,"1","0","0","0","0","0","0","0","0"
"959","LOG-IN LOGISTICA INTERMODAL S.A.","42.278.291/0001-24","2014",-3.94651353568499,0.192126422271077,-0.0864077789478222,1.01652766955276,3.52042109367385,"1","0","0","0","0","0","0","0","0"
"960","LOG-IN LOGISTICA INTERMODAL S.A.","42.278.291/0001-24","2015",-16.109611550963,0.128859898030409,-0.355911998118418,0.230002396802371,23.0889697746802,"1","0","0","0","0","0","0","0","0"
"961","LOG-IN LOGISTICA INTERMODAL S.A.","42.278.291/0001-24","2016",5.06341378863003,0.32684366227515,0.118463888689484,1.17229110718525,8.77875509935518,"1","0","0","0","0","0","0","0","0"
"962","LOG-IN LOGISTICA INTERMODAL S.A.","42.278.291/0001-24","2017",-51.7810732173483,-0.507547823135803,-0.695813440468165,1.13209852637764,-3.98044132269656,"1","0","0","0","0","0","0","0","0"
"963","LOG-IN LOGISTICA INTERMODAL S.A.","42.278.291/0001-24","2018",0.531310028236233,0.20262156076171,0.00621423667913811,1.00685381425885,-4.22370265095438,"1","0","0","0","0","0","0","0","0"
"964","LOG-IN LOGISTICA INTERMODAL S.A.","42.278.291/0001-24","2019",0.583501605845371,0.257693375048945,0.0106034571242839,2.75569214420702,5.0308944730592,"1","0","0","0","0","0","0","0","0"
"965","LOG-IN LOGISTICA INTERMODAL S.A.","42.278.291/0001-24","2020",0.589164895017614,0.26573573117595,0.0115434580115594,2.54440262998529,5.2337391196255,"1","0","0","0","0","0","0","0","0"
"966","LOG-IN LOGISTICA INTERMODAL S.A.","42.278.291/0001-24","2021",4.00133034566022,0.264197348821329,0.0698412857479283,1.97034566428653,4.35576557719467,"1","0","0","0","0","0","0","0","0"
"967","LOG-IN LOGISTICA INTERMODAL S.A.","42.278.291/0001-24","2022",11.7933479324675,0.278687501511816,0.196782854793063,1.56888830076603,2.93902221755248,"1","0","0","0","0","0","0","0","0"
"968","ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.","42.771.949/0001-35","2019",2.08540094397575,0.242832043174118,0.0466722280995279,1.02661539862787,0.819028304502569,"0","0","0","0","0","0","1","0","0"
"969","ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.","42.771.949/0001-35","2020",-3.63815347701057,0.118492183891463,-0.0995179734427807,1.19402872307605,1.07619123891462,"0","0","0","0","0","0","1","0","0"
"970","ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.","42.771.949/0001-35","2021",0.0781990922139587,0.182811119753082,0.00174911928148855,0.829962851763269,1.1019989515757,"0","0","0","0","0","0","1","0","0"
"971","ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.","42.771.949/0001-35","2022",-8.38259820283591,0.0789864415871205,-0.202065604985765,0.713873603492981,1.66362024488832,"0","0","0","0","0","0","1","0","0"
"972","EVEN CONSTRUTORA E INCORPORADORA S.A.","43.470.988/0001-65","2012",7.16976342197446,0.155789829066154,0.12513134527157,4.24754652068661,1.09057428066033,"0","0","1","0","0","0","0","0","0"
"973","EVEN CONSTRUTORA E INCORPORADORA S.A.","43.470.988/0001-65","2013",6.83388095763871,0.140150801935919,0.133529376121143,3.49279947577222,1.07467627800452,"0","0","1","0","0","0","0","0","0"
"974","EVEN CONSTRUTORA E INCORPORADORA S.A.","43.470.988/0001-65","2014",5.61255143358306,0.103509459879097,0.124165928115345,3.15009976116293,1.01698288279166,"0","0","1","0","0","0","0","0","0"
"975","EVEN CONSTRUTORA E INCORPORADORA S.A.","43.470.988/0001-65","2015",2.90457715899952,0.0478180009985892,0.0676619000131966,2.97637715369123,1.08290817878144,"0","0","1","0","0","0","0","0","0"
"976","EVEN CONSTRUTORA E INCORPORADORA S.A.","43.470.988/0001-65","2016",0.794863553935931,-0.00852682136530112,0.022885821025674,3.36320996499199,1.07459916358326,"0","0","1","0","0","0","0","0","0"
"977","EVEN CONSTRUTORA E INCORPORADORA S.A.","43.470.988/0001-65","2017",-7.26104404424912,-0.225962309416333,-0.216823132043309,2.71457366062347,1.35796777911605,"0","0","1","0","0","0","0","0","0"
"978","EVEN CONSTRUTORA E INCORPORADORA S.A.","43.470.988/0001-65","2018",-2.96624889711411,-0.102888289808062,-0.0953512623639525,2.73293589652929,1.6229452962353,"0","0","1","0","0","0","0","0","0"
"979","EVEN CONSTRUTORA E INCORPORADORA S.A.","43.470.988/0001-65","2019",2.86422616831994,0.0938888037984377,0.0746159037363885,2.64695840421519,1.65443353243402,"0","0","1","0","0","0","0","0","0"
"980","EVEN CONSTRUTORA E INCORPORADORA S.A.","43.470.988/0001-65","2020",1.03054468059953,0.167814269129035,0.0319260092638029,2.30111124640979,1.08621807620404,"0","0","1","0","0","0","0","0","0"
"981","EVEN CONSTRUTORA E INCORPORADORA S.A.","43.470.988/0001-65","2021",4.82673430119513,0.120177840741314,0.12577029753786,1.87605222845045,1.28747563010688,"0","0","1","0","0","0","0","0","0"
"982","EVEN CONSTRUTORA E INCORPORADORA S.A.","43.470.988/0001-65","2022",2.91174066051927,0.0581042789792298,0.0841403731595695,2.48011406463209,1.45584258259809,"0","0","1","0","0","0","0","0","0"
"983","C&A MODAS S.A.","45.242.914/0001-05","2018",4.99192573922538,0.108673224475259,0.0336089625964896,1.25456210844379,2.11947564165917,"0","0","1","0","0","0","0","0","0"
"984","C&A MODAS S.A.","45.242.914/0001-05","2019",16.1003509636759,0.290412277661141,0.183909296492681,1.71298863499435,1.20366407866928,"0","0","1","0","0","0","0","0","0"
"985","C&A MODAS S.A.","45.242.914/0001-05","2020",-2.27551344134676,0.0882903527267013,-0.0407129041685616,1.56324590500291,1.75337012204309,"0","0","1","0","0","0","0","0","0"
"986","C&A MODAS S.A.","45.242.914/0001-05","2021",3.79363162377059,0.0658722096248839,0.0638455097361739,1.62704286237788,1.89570615647566,"0","0","1","0","0","0","0","0","0"
"987","C&A MODAS S.A.","45.242.914/0001-05","2022",0.00860887800669478,0.152787799888414,0.00013406538315369,1.29173110751846,2.20965496920868,"0","0","1","0","0","0","0","0","0"
"988","VITTIA S.A.","45.365.558/0001-09","2019",12.6419428660929,0.169886145283989,0.134537473897684,1.89202869869161,1.10864020843654,"0","0","0","0","1","0","0","0","0"
"989","VITTIA S.A.","45.365.558/0001-09","2020",13.8434871140581,0.204771165711227,0.161942236443882,1.65947311159465,1.13261095861233,"0","0","0","0","1","0","0","0","0"
"990","VITTIA S.A.","45.365.558/0001-09","2021",12.7385522695645,0.196931629253513,0.13832061264708,1.95394783828179,0.740823299372234,"0","0","0","0","1","0","0","0","0"
"991","VITTIA S.A.","45.365.558/0001-09","2022",15.387528678489,0.231463913504725,0.173268984282024,2.21126246572352,0.651422920065956,"0","0","0","0","1","0","0","0","0"
"992","PROFARMA DISTRIB PROD FARMACEUTICOS S.A.","45.453.214/0001-51","2012",2.9556787981563,0.0242586998580211,0.0111195350012636,1.88088573702873,1.50574414682036,"0","0","0","0","0","0","1","0","0"
"993","PROFARMA DISTRIB PROD FARMACEUTICOS S.A.","45.453.214/0001-51","2013",1.07181449468309,0.0244736061043538,0.00549345735683556,1.81619859993386,2.11192797307038,"0","0","0","0","0","0","1","0","0"
"994","PROFARMA DISTRIB PROD FARMACEUTICOS S.A.","45.453.214/0001-51","2014",-2.86552730395495,0.0104925192599628,-0.0151887841666464,1.72170022257032,1.65400645422595,"0","0","0","0","0","0","1","0","0"
"995","PROFARMA DISTRIB PROD FARMACEUTICOS S.A.","45.453.214/0001-51","2015",-0.928156188942138,0.0215434110511457,-0.00611287903558381,1.38324297741692,2.41668188745797,"0","0","0","0","0","0","1","0","0"
"996","PROFARMA DISTRIB PROD FARMACEUTICOS S.A.","45.453.214/0001-51","2016",-1.80526525560304,0.0234207471890623,-0.0119870177975253,1.46330239545284,2.57363667986023,"0","0","0","0","0","0","1","0","0"
"997","PROFARMA DISTRIB PROD FARMACEUTICOS S.A.","45.453.214/0001-51","2017",-4.30312442259797,0.00492768205318541,-0.0274879161199119,1.04358083853602,2.51170347967375,"0","0","0","0","0","0","1","0","0"
"998","PROFARMA DISTRIB PROD FARMACEUTICOS S.A.","45.453.214/0001-51","2018",-0.336790504819004,0.0207549436015366,-0.00227902377990633,1.3835204915391,1.83019278092382,"0","0","0","0","0","0","1","0","0"
"999","PROFARMA DISTRIB PROD FARMACEUTICOS S.A.","45.453.214/0001-51","2019",0.376265789781202,0.0396345400363069,0.00249474516442658,1.32987885860195,2.16871053281201,"0","0","0","0","0","0","1","0","0"
"1000","PROFARMA DISTRIB PROD FARMACEUTICOS S.A.","45.453.214/0001-51","2020",1.64307096895642,0.0406055744388098,0.0112740659630554,1.60905162139474,1.62054903042807,"0","0","0","0","0","0","1","0","0"
"1001","PROFARMA DISTRIB PROD FARMACEUTICOS S.A.","45.453.214/0001-51","2021",1.96169301747083,0.0400102975129885,0.0123359652491682,1.50388960012488,1.73252035384799,"0","0","0","0","0","0","1","0","0"
"1002","PROFARMA DISTRIB PROD FARMACEUTICOS S.A.","45.453.214/0001-51","2022",1.94825441765086,0.0487660400464777,0.0108799421919911,1.5234871746639,1.88954742306669,"0","0","0","0","0","0","1","0","0"
"1003","BAHEMA EDUCAÇÃO S.A.","45.987.245/0001-92","2017",-4.27397667966965,-0.035791151853328,-0.106842035339445,1.8163292370259,0.598603276014409,"0","0","1","0","0","0","0","0","0"
"1004","BAHEMA EDUCAÇÃO S.A.","45.987.245/0001-92","2018",-3.18101802494236,-0.03090282501247,-0.0581780256654423,1.05038209606987,0.4388455844318,"0","0","1","0","0","0","0","0","0"
"1005","BAHEMA EDUCAÇÃO S.A.","45.987.245/0001-92","2019",-4.93618490939251,-0.175506049983037,-0.177786573184063,1.56594809668033,0.527985223801833,"0","0","1","0","0","0","0","0","0"
"1006","BAHEMA EDUCAÇÃO S.A.","45.987.245/0001-92","2020",-7.58213789144293,-0.0951284728411724,-0.232743385367593,0.40101353478124,2.23043774220002,"0","0","1","0","0","0","0","0","0"
